uri	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	playlist_pid	avg_duration	mode_key	dance_energy_corr
spotify:track:4S8AqmMBoEBHZq8nd4EYZJ	0.359	0.915	7	-1.694	1	0.43	0.000142	0.703	0.341	0.0386	87.622	4S8AqmMBoEBHZq8nd4EYZJ	263314	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:5OtbmdYigQmTc4IzVN21tz	0.528	0.995	8	-0.202	0	0.532	0.000228	0.567	0.133	0.0352	110.299	5OtbmdYigQmTc4IzVN21tz	226909	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:65ES1qwOB577ZnTkizMXJJ	0.901	0.934	11	-2.345	1	0.273	0.00794	7.68e-05	0.194	0.868	150.037	65ES1qwOB577ZnTkizMXJJ	156800	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:6LtMn0gQ1YaQIOWduDIVPr	0.531	0.989	11	0.488	0	0.0564	0.000942	0.578	0.159	0.528	150.055	6LtMn0gQ1YaQIOWduDIVPr	184800	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:3KeuT6SkDDduVVMWi6fnLW	0.774	0.98	1	-3.26	0	0.0636	0.000339	0.908	0.154	0.655	150.008	3KeuT6SkDDduVVMWi6fnLW	197351	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:11rQxvRNyif1MQZCdjGZzP	0.582	0.889	1	-3.412	0	0.0648	0.00155	0.0129	0.242	0.541	149.991	11rQxvRNyif1MQZCdjGZzP	245467	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:7a4tNkrWa1oYtbPmg7wJO6	0.497	0.982	1	-0.863	1	0.258	0.000331	0.000739	0.244	0.274	174.003	7a4tNkrWa1oYtbPmg7wJO6	222069	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:2iVRZcklWjY1jKjVKv5PVq	0.266	0.967	5	-1.679	1	0.448	0.00192	0.0117	0.336	0.0874	149.834	2iVRZcklWjY1jKjVKv5PVq	288000	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:2NpC7jw0l8FwFHdDy6T9Y4	0.409	0.879	11	-4.582	0	0.218	0.000239	0.0356	0.33	0.187	78.614	2NpC7jw0l8FwFHdDy6T9Y4	304800	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:4CCUesOHmlajKGEqXPx5P1	0.578	0.978	10	-1.675	0	0.28	0.0451	8.16e-05	0.301	0.656	150.015	4CCUesOHmlajKGEqXPx5P1	230400	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:4ZKN72EBtD40vsuY1Z8vl6	0.593	0.977	11	-0.933	0	0.35	0.00561	0.000124	0.186	0.611	75.008	4ZKN72EBtD40vsuY1Z8vl6	264800	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:5a3IzNu8AuVUh9fUppivyf	0.637	0.988	11	-3.583	0	0.293	0.291	0.000965	0.417	0.642	149.976	5a3IzNu8AuVUh9fUppivyf	246400	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:2TjtYFTTxGSAUKKN1gXG6t	0.348	0.962	4	-1.787	1	0.161	0.00604	0.556	0.118	0.231	160.081	2TjtYFTTxGSAUKKN1gXG6t	323608	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:7hAzKoiXvmX2o1luY5rESN	0.384	0.974	5	-2.464	0	0.514	0.00837	0.874	0.106	0.0595	178.516	7hAzKoiXvmX2o1luY5rESN	250084	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:3TQ1NGMa71TGjtMzhQtND7	0.502	0.901	10	-1.617	1	0.0833	0.000703	0.03	0.11	0.0335	75.144	3TQ1NGMa71TGjtMzhQtND7	284800	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:5noG1bQMbHLFZqj9LsOuLK	0.455	0.845	9	-2.774	1	0.0518	0.00824	0.000916	0.11	0.0348	75.215	5noG1bQMbHLFZqj9LsOuLK	294400	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:4dPRLB8wWQSWlLvlcTTQtF	0.602	0.943	1	-2.216	1	0.215	0.0378	0.0226	0.106	0.405	149.994	4dPRLB8wWQSWlLvlcTTQtF	278400	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:3SlSAHMGliQwM2ADKXPcxx	0.457	0.986	11	-2.051	0	0.503	0.000248	0.00112	0.352	0.208	74.816	3SlSAHMGliQwM2ADKXPcxx	312400	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:0Pqly9hnLaadyHBV3D731S	0.633	0.843	11	-1.036	0	0.0545	0.001	0.0194	0.133	0.468	139.959	0Pqly9hnLaadyHBV3D731S	209143	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:5ho086WjZ1vgJjzSEH9PJu	0.478	0.939	1	-1.97	1	0.311	0.00946	0.0238	0.293	0.324	149.767	5ho086WjZ1vgJjzSEH9PJu	208141	4	Bangers_52009	238771.54545454544	1	-0.15788014990658006
spotify:track:6ekV6MGnPTuCOnjB4VcWGc	0.456	0.793	5	-5.569	1	0.65	0.175	0.0	0.169	0.707	205.348	6ekV6MGnPTuCOnjB4VcWGc	194947	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4NTWZqvfQTlOMitlVn6tew	0.591	0.889	7	-3.839	1	0.115	0.0189	0.0	0.155	0.65	143.067	4NTWZqvfQTlOMitlVn6tew	239613	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3ESSGgWzRf1xvP7G5hHMhB	0.748	0.733	11	-4.421	0	0.072	0.0062	0.0	0.329	0.291	93.019	3ESSGgWzRf1xvP7G5hHMhB	312240	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1WoOzgvz6CgH4pX6a1RKGp	0.748	0.741	6	-3.103	1	0.0531	0.00419	0.0	0.147	0.537	128.077	1WoOzgvz6CgH4pX6a1RKGp	213053	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6XAA7T9VHcqKQSzjmXAJ8o	0.496	0.785	7	-3.472	1	0.306	0.0328	0.0	0.0941	0.357	170.02	6XAA7T9VHcqKQSzjmXAJ8o	318360	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4hEl2wrneFEJbJ6SDYWd2f	0.854	0.954	0	-1.185	0	0.246	0.543	0.0	0.201	0.67	114.609	4hEl2wrneFEJbJ6SDYWd2f	248133	5	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:52JyHLUiugFECIYBWM2qdh	0.735	0.932	11	-2.86	1	0.224	0.128	0.0	0.175	0.318	129.583	52JyHLUiugFECIYBWM2qdh	299507	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4SE4yewyGpOYfxfx59Yjc5	0.679	0.908	8	-3.411	1	0.202	0.234	0.0	0.0821	0.687	85.918	4SE4yewyGpOYfxfx59Yjc5	279013	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:62vpWI1CHwFy7tMIcSStl8	0.692	0.521	10	-8.465	0	0.33	0.301	0.0	0.0565	0.463	100.45	62vpWI1CHwFy7tMIcSStl8	292987	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4LoMziEaxdkrSMXtavIJqL	0.654	0.95	1	-3.163	1	0.137	0.00223	0.0	0.406	0.351	140.009	4LoMziEaxdkrSMXtavIJqL	228027	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:03MWa1FMygR3RrQoQytsjS	0.706	0.691	9	-5.86	0	0.0338	0.546	1.3e-06	0.366	0.597	134.751	03MWa1FMygR3RrQoQytsjS	259040	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs	0.796	0.766	7	-5.974	1	0.238	0.0742	0.0	0.0827	0.558	110.034	3iVcZ5G6tvkXZkZKlMpIUs	219333	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0yQw3d0iQDjMrxaVHFv77J	0.531	0.665	8	-6.672	0	0.286	0.0607	0.0	0.131	0.8	73.726	0yQw3d0iQDjMrxaVHFv77J	226293	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0TKWHD7sbO0CrEAdegPLZm	0.597	0.545	8	-6.956	1	0.102	0.339	0.0	0.107	0.344	134.043	0TKWHD7sbO0CrEAdegPLZm	250558	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7tGlzXJv6GD5e5qlu5YmDg	0.674	0.608	8	-6.628	0	0.0334	0.0119	0.0	0.103	0.464	124.952	7tGlzXJv6GD5e5qlu5YmDg	253440	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1kMuU3TNQvHbqvXCWBodmP	0.376	0.841	3	-4.348	0	0.356	0.0435	0.0	0.578	0.463	76.052	1kMuU3TNQvHbqvXCWBodmP	271947	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3e21cX0CVwzkQXiHz7WUQZ	0.663	0.91	1	-1.629	1	0.317	0.0719	0.0	0.244	0.342	144.993	3e21cX0CVwzkQXiHz7WUQZ	229227	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:2jpBr2dJrIgrpkqorINSAa	0.65	0.632	0	-6.672	0	0.184	0.0681	0.0	0.0875	0.33	112.927	2jpBr2dJrIgrpkqorINSAa	263960	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:27PmvZoffODNFW2p7ehZTQ	0.464	0.771	8	-4.503	1	0.336	0.0235	0.0	0.063	0.69	158.777	27PmvZoffODNFW2p7ehZTQ	198237	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:76EkWHTJhklKBNBSeHW0Qw	0.713	0.722	5	-7.619	0	0.065	0.03	0.0	0.472	0.628	124.982	76EkWHTJhklKBNBSeHW0Qw	215100	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:2VJ8G0LeX2hu7RWc4suNhe	0.886	0.967	4	-0.776	1	0.142	0.0157	0.389	0.239	0.745	128.1	2VJ8G0LeX2hu7RWc4suNhe	168750	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:78T9DulqSBWqkaxczcGBfk	0.649	0.659	0	-8.924	1	0.066	0.638	2.71e-05	0.359	0.497	90.991	78T9DulqSBWqkaxczcGBfk	210893	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0wdKiSBUT7aZkXUIdJWcwC	0.895	0.681	7	-5.267	0	0.358	0.157	0.0	0.189	0.554	121.918	0wdKiSBUT7aZkXUIdJWcwC	240000	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:10I3CmmwT0BkOVhduDy53o	0.762	0.666	0	-6.055	1	0.0916	0.00427	0.0	0.127	0.278	118.97	10I3CmmwT0BkOVhduDy53o	232093	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1z667LebVh3DtYNrVJEao0	0.374	0.888	8	-3.197	1	0.12	0.0762	0.0	0.202	0.365	148.828	1z667LebVh3DtYNrVJEao0	319940	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4KW1lqgSr8TKrvBII0Brf8	0.724	0.573	7	-4.113	1	0.0549	0.118	0.0	0.538	0.438	113.088	4KW1lqgSr8TKrvBII0Brf8	135920	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6C7RJEIUDqKkJRZVWdkfkH	0.625	0.726	10	-7.731	0	0.155	0.00728	0.0	0.318	0.483	103.98	6C7RJEIUDqKkJRZVWdkfkH	311867	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:59PL9AwYjIrIpP04n9gmMR	0.696	0.801	5	-5.641	0	0.0952	0.0469	0.0	0.502	0.536	93.003	59PL9AwYjIrIpP04n9gmMR	211909	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:40yJGQyEaBbIkXpwMFkXip	0.764	0.475	0	-12.618	1	0.114	0.345	0.0	0.14	0.34	129.974	40yJGQyEaBbIkXpwMFkXip	243270	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:18LgnmZIds56d00L53aauA	0.761	0.851	10	-4.371	0	0.234	0.556	0.000545	0.104	0.463	92.486	18LgnmZIds56d00L53aauA	221493	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7rq7HvZrCie7MmiGm8pUVC	0.865	0.633	0	-7.023	0	0.107	0.0305	0.0	0.136	0.311	110.05	7rq7HvZrCie7MmiGm8pUVC	212213	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7pYPpFhFyOwCjf4y7vdJqM	0.552	0.757	1	-6.072	1	0.0294	0.0439	0.0	0.123	0.0979	89.981	7pYPpFhFyOwCjf4y7vdJqM	237800	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6rbeWjEavBHvX2kr6lSogS	0.831	0.427	2	-6.903	1	0.106	0.0531	0.0	0.316	0.216	93.004	6rbeWjEavBHvX2kr6lSogS	234773	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3aHkbJXFYpPrup2K8wvDOV	0.693	0.733	1	-5.126	1	0.139	0.013	0.0	0.0924	0.497	140.01	3aHkbJXFYpPrup2K8wvDOV	247987	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1yYzuNd0KRyHVJ3NH8apBt	0.632	0.898	1	-7.364	0	0.119	0.128	0.0	0.449	0.797	162.974	1yYzuNd0KRyHVJ3NH8apBt	164587	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7DTlsMOQjGysXHpwwpHuPl	0.546	0.667	1	-5.236	1	0.274	0.0152	0.0	0.0895	0.471	87.666	7DTlsMOQjGysXHpwwpHuPl	269693	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3XQY8kDjI8LARMIC9xkxQk	0.611	0.66	11	-5.883	1	0.0839	0.198	0.0	0.365	0.583	71.544	3XQY8kDjI8LARMIC9xkxQk	246387	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7n8UWYTawkrcC1KBsY5XRc	0.727	0.696	5	-4.472	0	0.0706	0.251	0.0	0.0726	0.467	132.077	7n8UWYTawkrcC1KBsY5XRc	392827	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:5iSEsR6NKjlC9SrIJkyL3k	0.63	0.605	0	-8.951	1	0.0414	0.484	9.29e-05	0.298	0.266	115.277	5iSEsR6NKjlC9SrIJkyL3k	295293	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6yr8GiTHWvFfi4o6Q5ebdT	0.551	0.851	1	-3.277	1	0.197	0.0748	0.0	0.0784	0.1	171.411	6yr8GiTHWvFfi4o6Q5ebdT	297893	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:31Q9ZTF9x81BDonlObCbvP	0.457	0.906	5	-2.278	0	0.342	0.249	0.0	0.182	0.54	104.02	31Q9ZTF9x81BDonlObCbvP	357707	5	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3CpoeW0cZSDzIRv5z34F87	0.668	0.824	5	-4.164	0	0.137	0.0017	3.05e-06	0.0426	0.185	163.961	3CpoeW0cZSDzIRv5z34F87	339547	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:40YcuQysJ0KlGQTeGUosTC	0.756	0.674	0	-6.518	0	0.0959	0.0184	0.0	0.158	0.389	111.995	40YcuQysJ0KlGQTeGUosTC	251467	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6jmTHeoWvBaSrwWttr8Xvu	0.712	0.562	10	-6.008	1	0.129	0.125	0.0	0.136	0.142	140.0	6jmTHeoWvBaSrwWttr8Xvu	236480	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:5XJJdNPkwmbUwE79gv0NxK	0.646	0.696	1	-5.572	0	0.342	0.0192	0.0	0.0762	0.625	92.88	5XJJdNPkwmbUwE79gv0NxK	207401	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:5IZc3KIVFhjzJ0L2kiXzUl	0.797	0.469	8	-8.112	1	0.0646	0.0599	0.0	0.0753	0.481	103.057	5IZc3KIVFhjzJ0L2kiXzUl	224240	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:33aHjpcpGYdPC0huGsieuL	0.771	0.896	4	-5.289	0	0.129	0.0275	0.0	0.204	0.0593	112.505	33aHjpcpGYdPC0huGsieuL	296133	3	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7IhsLJMqdxoo7YAZjaSMru	0.713	0.746	0	-4.99	1	0.259	0.0402	0.0	0.601	0.47	135.021	7IhsLJMqdxoo7YAZjaSMru	299747	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4XkOcWt0C2JX1s2RXybosk	0.812	0.648	2	-4.994	1	0.0887	0.0951	0.0	0.11	0.246	130.022	4XkOcWt0C2JX1s2RXybosk	268115	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:5uDASfU19gDxSjW8cnCaBp	0.886	0.427	6	-10.028	1	0.145	0.0312	0.00099	0.0906	0.23	108.034	5uDASfU19gDxSjW8cnCaBp	177184	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0IqKeD8ZSP72KbGYyzEcAs	0.566	0.664	4	-5.303	0	0.0464	0.634	0.0	0.116	0.437	128.945	0IqKeD8ZSP72KbGYyzEcAs	241688	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7iL6o9tox1zgHpKUfh9vuC	0.899	0.713	6	-2.752	0	0.366	0.255	0.0	0.0708	0.777	90.051	7iL6o9tox1zgHpKUfh9vuC	193467	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM	0.727	0.974	4	-2.261	0	0.0664	0.103	0.000532	0.174	0.965	79.526	2PpruBYCo4H7WOBJ7Q2EwM	235213	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:2BqQQXuBOuhaWeUP7okEx0	0.765	0.412	7	-8.932	0	0.0726	0.72	0.0	0.126	0.632	109.986	2BqQQXuBOuhaWeUP7okEx0	211573	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6AwhEQqt6vhnJBc2jBYvWI	0.771	0.614	8	-2.772	1	0.0397	0.1	0.0	0.191	0.0893	144.041	6AwhEQqt6vhnJBc2jBYvWI	243693	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw	0.748	0.524	8	-5.599	1	0.0338	0.414	0.0	0.111	0.661	95.01	7BKLCZ1jbUBVqRi2FVlTVw	244960	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:3pndPhlQWjuSoXhcIIdBjv	0.71	0.404	1	-10.04	0	0.379	0.484	0.0	0.0953	0.398	139.553	3pndPhlQWjuSoXhcIIdBjv	165853	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7yyRTcZmCiyzzJlNzGC9Ol	0.886	0.525	8	-7.39	1	0.131	0.236	0.0	0.057	0.708	145.99	7yyRTcZmCiyzzJlNzGC9Ol	225205	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:07sOl7WsmCaUqaJaRn9Dss	0.846	0.497	6	-10.174	0	0.419	0.146	0.0	0.0733	0.796	134.875	07sOl7WsmCaUqaJaRn9Dss	261321	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:2NVt7fxr5GsqTkGwYXcNTE	0.676	0.615	6	-7.534	0	0.0496	0.0384	0.0	0.341	0.883	163.993	2NVt7fxr5GsqTkGwYXcNTE	176675	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7w9bgPAmPTtrkt2v16QWvQ	0.701	0.728	2	-4.554	1	0.255	0.00971	0.00115	0.361	0.0591	171.388	7w9bgPAmPTtrkt2v16QWvQ	326467	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0I3q5fE6wg7LIfHGngUTnV	0.843	0.806	4	-5.946	0	0.269	0.143	0.0	0.0771	0.613	94.948	0I3q5fE6wg7LIfHGngUTnV	270507	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1JT8hFl6eP4Q2mX5U1jYwQ	0.617	0.579	5	-7.094	1	0.452	0.439	0.0	0.0777	0.28	118.477	1JT8hFl6eP4Q2mX5U1jYwQ	240363	5	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6KqKg8IPuvtDB3PNAvffFf	0.964	0.642	1	-5.831	0	0.109	0.0543	3.68e-05	0.158	0.547	107.006	6KqKg8IPuvtDB3PNAvffFf	274440	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1HNs07uZxZniPNmniw2GTa	0.8	0.543	5	-9.236	1	0.0911	0.564	0.0	0.116	0.534	133.98	1HNs07uZxZniPNmniw2GTa	293040	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7wwifjNAb172PtDpKK3CoR	0.472	0.457	6	-7.23	0	0.336	0.13	0.0	0.0975	0.643	165.969	7wwifjNAb172PtDpKK3CoR	234215	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj	0.644	0.469	1	-9.117	0	0.238	0.179	0.0	0.658	0.615	79.991	0uMUvbkTdjBNZ5UuHZ5PIj	180675	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:7AwrpSqYQrxfiQBhlFI6x8	0.698	0.391	11	-9.98	0	0.283	0.174	0.0	0.49	0.372	133.945	7AwrpSqYQrxfiQBhlFI6x8	192102	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:1XSvndyw6uqVW1ekRZsJUp	0.959	0.47	0	-11.53	1	0.166	0.358	0.0	0.0806	0.964	129.995	1XSvndyw6uqVW1ekRZsJUp	134880	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:4bdJHQp90ymjEIkkYhcENB	0.923	0.508	1	-8.668	1	0.0468	0.104	1.21e-05	0.126	0.168	108.039	4bdJHQp90ymjEIkkYhcENB	126667	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:6Ius4TC0L3cN74HT7ENE6e	0.517	0.705	6	-8.205	0	0.364	0.0751	0.0	0.128	0.584	175.906	6Ius4TC0L3cN74HT7ENE6e	239320	4	poop_52010	243365.46478873238	1	-0.24480592903444082
spotify:track:498ZVInMGDkmmNVpSWqHiZ	0.514	0.918	7	-4.306	1	0.0365	0.0409	0.0	0.342	0.64	150.033	498ZVInMGDkmmNVpSWqHiZ	226173	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:5HJId22hZ2IvFnvNSy6ZbE	0.655	0.768	4	-5.616	1	0.0365	0.385	0.000257	0.0733	0.431	92.021	5HJId22hZ2IvFnvNSy6ZbE	180360	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:5jROdl6MhcmP3O7h2sVgtw	0.642	0.762	6	-7.411	1	0.0296	0.00967	5.72e-05	0.182	0.605	113.038	5jROdl6MhcmP3O7h2sVgtw	253200	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:6ZOPiKQeibCn7fP8dncucL	0.69	0.416	7	-7.865	1	0.0335	0.617	1.37e-06	0.102	0.479	82.45	6ZOPiKQeibCn7fP8dncucL	230600	3	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:23TxRN09aR1RB0G0tFoT0b	0.514	0.836	5	-3.663	1	0.0381	0.112	0.0	0.0878	0.501	143.888	23TxRN09aR1RB0G0tFoT0b	263120	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:0ipcmHor30Y8p6hCd8QUVq	0.651	0.732	2	-8.037	1	0.0381	0.0164	1.58e-06	0.0925	0.638	85.023	0ipcmHor30Y8p6hCd8QUVq	199213	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:7EAFj7eJcMF5koWSRJVZcL	0.681	0.856	11	-5.166	0	0.0517	0.0224	0.0	0.188	0.755	132.011	7EAFj7eJcMF5koWSRJVZcL	184040	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:2qLmraoZNMJ7AsQQpNHUXR	0.521	0.453	3	-7.152	1	0.0255	0.0289	1.6e-06	0.125	0.41	137.805	2qLmraoZNMJ7AsQQpNHUXR	213333	3	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:1r5sw5ZdWTQYyXbva03U4g	0.502	0.68	4	-5.707	1	0.0322	0.0415	3.7e-06	0.362	0.381	148.608	1r5sw5ZdWTQYyXbva03U4g	205973	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:25IRjWUZ60n7KXxcB4DiX9	0.58	0.265	2	-15.267	1	0.0317	0.796	0.00019	0.11	0.583	154.595	25IRjWUZ60n7KXxcB4DiX9	189827	3	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:7mldq42yDuxiUNn08nvzHO	0.732	0.458	5	-7.225	1	0.0311	0.447	0.0	0.136	0.661	98.938	7mldq42yDuxiUNn08nvzHO	165387	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:63OQWdXMq0Pe6pRpWY5gO0	0.695	0.641	7	-5.807	1	0.0261	0.142	0.0	0.131	0.664	101.974	63OQWdXMq0Pe6pRpWY5gO0	181200	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:5j4hSQH0KaAc8f6cimnXIT	0.559	0.301	9	-9.066	1	0.0297	0.055	0.00979	0.101	0.177	116.123	5j4hSQH0KaAc8f6cimnXIT	244333	3	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:5aDK0TurEtiedVdT0a6k9a	0.592	0.0562	2	-14.344	1	0.0599	0.919	6.22e-06	0.111	0.266	127.005	5aDK0TurEtiedVdT0a6k9a	236333	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:4VFE6ZNqa8jHAmbYICoAFg	0.443	0.817	7	-3.729	1	0.0511	0.318	0.0	0.374	0.652	168.1	4VFE6ZNqa8jHAmbYICoAFg	183413	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:2qHGDQmfxScbqf0BAwakKI	0.674	0.693	8	-4.777	1	0.0579	0.22	0.000197	0.0956	0.961	159.926	2qHGDQmfxScbqf0BAwakKI	167200	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:1dFLowBW25EaL2OC7eKEa2	0.656	0.917	0	-4.652	1	0.0495	0.045	0.000732	0.0878	0.961	152.067	1dFLowBW25EaL2OC7eKEa2	181000	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:3IyptlFwHkM4pN04mDS42s	0.662	0.449	11	-7.812	1	0.0273	0.0375	3.5e-05	0.103	0.427	147.488	3IyptlFwHkM4pN04mDS42s	232240	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:02eD9ymfJOJOhM97HYp5R9	0.525	0.3	5	-8.005	1	0.0286	0.578	8.3e-06	0.116	0.206	80.993	02eD9ymfJOJOhM97HYp5R9	236627	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
spotify:track:6OzujJBXwYPxJ7KeqflLtr	0.64	0.196	4	-11.478	1	0.0267	0.819	3.63e-05	0.0978	0.301	143.919	6OzujJBXwYPxJ7KeqflLtr	227222	4	Country Faves_52011	219647.0606060606	7	-0.06555539335112356
