uri	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	playlist_pid	avg_duration	mode_key	dance_energy_corr
spotify:track:3OMpIoONQH8rSscaZLozFQ	0.378	0.903	7	-4.538	1	0.0533	0.103	0.000285	0.134	0.457	115.616	3OMpIoONQH8rSscaZLozFQ	301800	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5zGqTc1WQUe8XqqdnrpKTV	0.612	0.791	6	-3.519	1	0.0291	0.224	0.0	0.112	0.786	133.977	5zGqTc1WQUe8XqqdnrpKTV	207040	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:0yD66650JxhqKbW76C2qCo	0.645	0.904	2	-4.532	1	0.0462	0.0293	0.0	0.0834	0.671	105.97	0yD66650JxhqKbW76C2qCo	225560	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:68iwafs32FXpAIDWqU8wdU	0.497	0.726	9	-6.08	1	0.0303	0.0413	0.0	0.109	0.356	172.107	68iwafs32FXpAIDWqU8wdU	193133	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:3vsKVgsF2Ax03wXt3J5EqU	0.615	0.92	7	-4.167	1	0.032	0.108	0.0	0.102	0.776	97.994	3vsKVgsF2Ax03wXt3J5EqU	209013	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:2oY4oo9g0SJggxwnzNlmd1	0.525	0.441	2	-13.761	1	0.0585	0.128	0.0	0.0993	0.662	164.072	2oY4oo9g0SJggxwnzNlmd1	207333	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:61voPX1C71rhwynuLQyajo	0.745	0.805	2	-5.549	1	0.0307	0.0223	1.06e-06	0.13	0.765	126.065	61voPX1C71rhwynuLQyajo	218147	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5XL2CPUxi8fpP1VKXfKFCQ	0.71	0.89	11	-5.088	1	0.0403	0.174	0.0	0.185	0.804	108.0	5XL2CPUxi8fpP1VKXfKFCQ	212173	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:1iUT3KwruTC7SkS0bgbxF5	0.358	0.524	4	-6.679	1	0.0308	0.609	0.0	0.167	0.486	71.006	1iUT3KwruTC7SkS0bgbxF5	209667	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:4gTyrZ0cv1J5YZgNQiNyN4	0.481	0.468	2	-11.315	1	0.0605	0.817	0.0	0.933	0.443	112.981	4gTyrZ0cv1J5YZgNQiNyN4	347667	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:24URIm6Vu2f8TmXBziI8z8	0.418	0.898	4	-4.283	1	0.0808	0.0283	0.0	0.151	0.79	164.01	24URIm6Vu2f8TmXBziI8z8	193507	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:2Moa5MbVbUNISjmpYqm0DO	0.508	0.883	8	-3.402	0	0.0967	0.221	0.0	0.111	0.887	158.04	2Moa5MbVbUNISjmpYqm0DO	176293	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:4onY9xh40OE5wIecwjUinG	0.552	0.793	5	-4.771	1	0.0396	0.016	0.0	0.061	0.799	173.952	4onY9xh40OE5wIecwjUinG	212507	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:16PJadRYY8rskHeGRODw3N	0.524	0.88	1	-3.764	1	0.0389	0.203	8.09e-06	0.13	0.595	103.994	16PJadRYY8rskHeGRODw3N	228320	3	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:2T1KIjk0jblquN5EI8lsJK	0.58	0.856	4	-5.101	0	0.0336	0.0663	4.03e-06	0.0516	0.468	111.968	2T1KIjk0jblquN5EI8lsJK	233920	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:2HiXyVv2tfjIGJh02brVDY	0.663	0.884	8	-4.562	1	0.0297	0.00245	2.05e-06	0.0977	0.919	117.004	2HiXyVv2tfjIGJh02brVDY	234360	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:7mu21H4g5sGUX7n3tGsGig	0.497	0.908	0	-4.332	1	0.0434	0.0279	0.0	0.317	0.802	160.049	7mu21H4g5sGUX7n3tGsGig	233227	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:0qlAsHgcSXHw66XjBVrzli	0.625	0.872	7	-4.277	1	0.0526	0.0616	0.0	0.443	0.665	125.949	0qlAsHgcSXHw66XjBVrzli	203413	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5qXgBfWoo2eK3gAS3ap81K	0.648	0.809	7	-3.837	1	0.0265	0.00864	0.0	0.141	0.554	115.023	5qXgBfWoo2eK3gAS3ap81K	186640	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5HGibWoxnkYSkl6mHmAlOE	0.661	0.751	7	-2.909	1	0.0481	0.0571	0.0	0.105	0.875	109.995	5HGibWoxnkYSkl6mHmAlOE	190187	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5j3bIq9m4oZEoGs9wz1ATw	0.433	0.793	4	-4.363	1	0.0403	0.186	0.0	0.263	0.629	172.05	5j3bIq9m4oZEoGs9wz1ATw	193680	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:03fT3OHB9KyMtGMt2zwqCT	0.506	0.886	11	-3.225	1	0.0655	0.0916	0.0	0.0734	0.595	143.935	03fT3OHB9KyMtGMt2zwqCT	226867	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ	0.558	0.872	9	-4.401	1	0.0449	0.178	0.0	0.173	0.472	143.971	3b7CDTKB0SRTmQ6ytYi5vZ	213547	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:4onY9xh40OE5wIecwjUinG	0.552	0.793	5	-4.771	1	0.0396	0.016	0.0	0.061	0.799	173.952	4onY9xh40OE5wIecwjUinG	212507	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:5lvVV5LmFf0paEy01vQsmZ	0.588	0.902	2	-4.056	1	0.0501	0.0041	2.81e-06	0.0787	0.504	108.0	5lvVV5LmFf0paEy01vQsmZ	198573	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:1YhFtqwcN138S6ng3MT1nN	0.622	0.932	11	-4.66	0	0.0498	0.105	2.37e-06	0.328	0.519	108.051	1YhFtqwcN138S6ng3MT1nN	176160	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:1uzooINN0XBl4fMpR9Qu3A	0.501	0.761	0	-5.38	1	0.0357	0.176	0.0	0.353	0.307	136.083	1uzooINN0XBl4fMpR9Qu3A	192343	4	SB_50	214151.36363636365	2	-0.12518096847573393
spotify:track:6Ep6BzIOB9tz3P4sWqiiAB	0.473	0.777	9	-3.698	1	0.059	0.119	7.87e-05	0.671	0.21	136.249	6Ep6BzIOB9tz3P4sWqiiAB	186813	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:0HZhYMZOcUzZKSFwPOti6m	0.349	0.348	3	-6.142	1	0.0316	0.726	0.0	0.12	0.0886	74.541	0HZhYMZOcUzZKSFwPOti6m	246587	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5WDlNHQW1LmcQIA15oGjiW	0.4	0.445	2	-7.546	1	0.0323	0.416	9.03e-06	0.0938	0.108	150.15	5WDlNHQW1LmcQIA15oGjiW	236067	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6jI7y83WjuyBne9b3IvdSs	0.456	0.205	1	-8.437	1	0.0313	0.92	0.00011	0.149	0.161	117.663	6jI7y83WjuyBne9b3IvdSs	272613	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:21JTgoZLDB2F4Fx0uRCmTL	0.237	0.269	7	-9.61	0	0.0298	0.573	0.000283	0.101	0.0681	81.256	21JTgoZLDB2F4Fx0uRCmTL	233480	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:0HZhYMZOcUzZKSFwPOti6m	0.349	0.348	3	-6.142	1	0.0316	0.726	0.0	0.12	0.0886	74.541	0HZhYMZOcUzZKSFwPOti6m	246587	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6lanRgr6wXibZr8KgzXxBl	0.421	0.407	10	-7.445	1	0.0267	0.309	0.000961	0.11	0.161	139.028	6lanRgr6wXibZr8KgzXxBl	285120	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE	0.53	0.422	5	-6.262	1	0.0342	0.407	0.0	0.107	0.349	119.964	2vwlzO0Qp8kfEtzTsCXfyE	221360	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6dDIOU6AqgLkrjFNPgvKY6	0.548	0.833	7	-3.294	1	0.0497	0.199	0.0	0.305	0.467	190.029	6dDIOU6AqgLkrjFNPgvKY6	229693	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:40qjDdULzkFRlivTqTggLH	0.377	0.904	9	-2.912	0	0.0821	0.1	0.0527	0.318	0.473	127.796	40qjDdULzkFRlivTqTggLH	215088	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5AnCLGg35ziFOloEnXK4uu	0.583	0.655	0	-5.407	1	0.0315	0.111	3.57e-06	0.113	0.201	119.759	5AnCLGg35ziFOloEnXK4uu	278747	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6ZfXA2xakAvphXOSOJ3u1W	0.459	0.545	6	-4.874	1	0.0282	0.142	0.0	0.105	0.194	137.941	6ZfXA2xakAvphXOSOJ3u1W	248587	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2r6DdaSbkbwoPzuK6NjLPn	0.63	0.91	11	-2.919	0	0.144	0.0287	0.0	0.196	0.743	116.98	2r6DdaSbkbwoPzuK6NjLPn	168213	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5x5JM1BSB6vollcIzDocqT	0.336	0.602	4	-6.354	1	0.0325	0.0635	0.0	0.141	0.299	161.01	5x5JM1BSB6vollcIzDocqT	234520	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7o9AYzTQfykIJ6HUt7FT0v	0.583	0.698	0	-4.836	1	0.0363	0.255	0.0	0.118	0.34	129.985	7o9AYzTQfykIJ6HUt7FT0v	261907	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:0pWoTbjdFZrB4hPbNDOPzh	0.254	0.657	10	-4.995	1	0.0385	0.19	0.0	0.0952	0.352	151.045	0pWoTbjdFZrB4hPbNDOPzh	228240	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE	0.53	0.422	5	-6.262	1	0.0342	0.407	0.0	0.107	0.349	119.964	2vwlzO0Qp8kfEtzTsCXfyE	221360	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE	0.53	0.422	5	-6.262	1	0.0342	0.407	0.0	0.107	0.349	119.964	2vwlzO0Qp8kfEtzTsCXfyE	221360	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5AnCLGg35ziFOloEnXK4uu	0.583	0.655	0	-5.407	1	0.0315	0.111	3.57e-06	0.113	0.201	119.759	5AnCLGg35ziFOloEnXK4uu	278747	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:40qjDdULzkFRlivTqTggLH	0.377	0.904	9	-2.912	0	0.0821	0.1	0.0527	0.318	0.473	127.796	40qjDdULzkFRlivTqTggLH	215088	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6n2GPvMJtFZ4ckoc9EWHMx	0.76	0.575	6	-4.06	1	0.0444	0.282	0.000383	0.0993	0.314	131.983	6n2GPvMJtFZ4ckoc9EWHMx	225493	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6aVeSCobcOjIkMFARN9B7l	0.581	0.678	1	-6.624	1	0.063	0.0512	0.0	0.164	0.284	142.968	6aVeSCobcOjIkMFARN9B7l	255213	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5GV8UxTRnzTPiwrr59L8eZ	0.461	0.71	5	-6.36	1	0.0422	0.319	4.97e-06	0.104	0.281	175.825	5GV8UxTRnzTPiwrr59L8eZ	242080	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:11EX5yhxr9Ihl3IN1asrfK	0.587	0.622	4	-5.535	1	0.0303	0.0927	0.000636	0.2	0.231	107.943	11EX5yhxr9Ihl3IN1asrfK	277573	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6olKv2HP3XgBpvVxAswowe	0.631	0.937	11	-3.858	0	0.034	0.0198	7.38e-06	0.327	0.654	101.011	6olKv2HP3XgBpvVxAswowe	198267	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7h70RTLbnhDyPGXjl3iEhh	0.581	0.717	4	-4.433	1	0.0318	0.0298	0.000186	0.243	0.316	107.884	7h70RTLbnhDyPGXjl3iEhh	236440	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:1fidCEsYlaVE3pHwKCvpFZ	0.729	0.675	8	-6.003	1	0.0312	0.175	1.58e-06	0.55	0.779	119.968	1fidCEsYlaVE3pHwKCvpFZ	245867	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:4GKk1uNzpxIptBuaY97Dkj	0.548	0.475	1	-12.42	1	0.0355	0.615	0.808	0.0944	0.0349	126.974	4GKk1uNzpxIptBuaY97Dkj	294667	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:3yqJGfvXtPZLiWHVeLWtm8	0.713	0.824	3	-7.168	1	0.0393	0.106	8.03e-05	0.13	0.696	120.028	3yqJGfvXtPZLiWHVeLWtm8	207240	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:3Nmz9Cy5UFZBCrjWMmlIqs	0.419	0.173	2	-14.715	0	0.0391	0.866	0.0	0.157	0.336	99.149	3Nmz9Cy5UFZBCrjWMmlIqs	187333	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7GeoY6rN7cLp2Gn9Txo7Kw	0.682	0.392	11	-8.625	1	0.0275	0.463	0.0	0.0883	0.23	124.035	7GeoY6rN7cLp2Gn9Txo7Kw	248268	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7CpXx4aPvWrIhOieXWZM0j	0.441	0.766	1	-3.91	1	0.171	0.0196	0.0	0.0388	0.52	176.316	7CpXx4aPvWrIhOieXWZM0j	225293	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:4zzzZ1UNfr75ASG1lUE9L1	0.621	0.31	9	-10.164	0	0.0283	0.945	6.12e-05	0.117	0.125	111.893	4zzzZ1UNfr75ASG1lUE9L1	240707	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5HuqzFfq2ulY1iBAW5CxLe	0.799	0.586	11	-6.735	1	0.0377	0.162	2.03e-06	0.193	0.549	120.97	5HuqzFfq2ulY1iBAW5CxLe	227833	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6qn9YLKt13AGvpq9jfO8py	0.734	0.766	1	-4.485	1	0.0383	0.025	0.00138	0.108	0.6	127.986	6qn9YLKt13AGvpq9jfO8py	215227	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7hsLKGEnoiNShdIGL6ws1f	0.825	0.435	1	-9.582	1	0.0568	0.452	0.609	0.0953	0.243	119.038	7hsLKGEnoiNShdIGL6ws1f	259102	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7hsLKGEnoiNShdIGL6ws1f	0.825	0.435	1	-9.582	1	0.0568	0.452	0.609	0.0953	0.243	119.038	7hsLKGEnoiNShdIGL6ws1f	259102	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2Oehrcv4Kov0SuIgWyQY9e	0.327	0.71	3	-2.928	1	0.0547	0.202	9e-05	0.28	0.416	179.561	2Oehrcv4Kov0SuIgWyQY9e	175200	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:7fYbFYt7X4FZvuJJC90EX0	0.654	0.797	1	-5.278	0	0.182	0.0216	1.04e-05	0.131	0.61	102.998	7fYbFYt7X4FZvuJJC90EX0	193893	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5l3CML2OnzfNs5RfVgbcLt	0.76	0.652	6	-7.321	1	0.232	0.0348	0.0	0.307	0.759	100.315	5l3CML2OnzfNs5RfVgbcLt	177685	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:0n9iqBDje39F71sJxCzKLl	0.684	0.772	10	-5.976	1	0.0356	0.00248	0.00403	0.0894	0.0418	128.025	0n9iqBDje39F71sJxCzKLl	294253	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:55nF5Tqgf0UCXH1jymBzeT	0.585	0.813	8	-5.206	0	0.173	0.166	2.48e-06	0.1	0.422	175.933	55nF5Tqgf0UCXH1jymBzeT	214627	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:55nF5Tqgf0UCXH1jymBzeT	0.585	0.813	8	-5.206	0	0.173	0.166	2.48e-06	0.1	0.422	175.933	55nF5Tqgf0UCXH1jymBzeT	214627	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:75LJgxtN3epyNIXwgsux0K	0.345	0.429	0	-10.1	0	0.0296	0.0281	0.00398	0.191	0.176	93.826	75LJgxtN3epyNIXwgsux0K	200162	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5JDcQAztvZTIkrWoZihgvC	0.447	0.393	5	-8.65	1	0.038	0.785	0.0	0.28	0.564	73.139	5JDcQAztvZTIkrWoZihgvC	220239	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6Zf4AMWgnUDobtAixiIqnZ	0.597	0.602	7	-4.99	1	0.0292	0.214	0.00032	0.313	0.262	91.999	6Zf4AMWgnUDobtAixiIqnZ	196160	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:53QF56cjZA9RTuuMZDrSA6	0.483	0.303	4	-10.058	1	0.0429	0.694	0.0	0.115	0.139	133.406	53QF56cjZA9RTuuMZDrSA6	240166	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5u0YB9bpmgEPS2bPhwfRFV	0.463	0.755	4	-7.244	1	0.0634	0.11	4.89e-06	0.103	0.252	145.319	5u0YB9bpmgEPS2bPhwfRFV	261213	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:5TAf4lnZCZTLlZHNZMLFLi	0.593	0.642	2	-7.284	1	0.0299	0.313	0.000582	0.0804	0.736	76.403	5TAf4lnZCZTLlZHNZMLFLi	239440	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:1Slwb6dOYkBlWal1PGtnNg	0.781	0.445	2	-6.061	1	0.0295	0.474	0.0	0.184	0.591	78.998	1Slwb6dOYkBlWal1PGtnNg	281560	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:53968oKecrFxkErocab2Al	0.197	0.629	11	-9.291	1	0.03	0.0165	0.279	0.125	0.221	79.495	53968oKecrFxkErocab2Al	537507	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6hmhG1b4LEyNuashVvuIAo	0.583	0.732	11	-5.728	0	0.0457	0.00312	9.86e-06	0.269	0.276	145.992	6hmhG1b4LEyNuashVvuIAo	213428	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:4TZy1wLyHec06pwgFYDh1a	0.469	0.68	11	-4.921	0	0.117	0.137	0.0	0.11	0.374	147.734	4TZy1wLyHec06pwgFYDh1a	208733	4	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:2E6JyQDG81p96JgJDvX1nl	0.494	0.425	10	-7.923	1	0.0679	0.813	0.0	0.11	0.275	144.736	2E6JyQDG81p96JgJDvX1nl	186960	3	Kevin_51	237624.72222222222	1	0.10056796754130343
spotify:track:6UrKVLhzBYZY6fXmNyCLDi	0.463	0.285	3	-11.616	1	0.0476	0.838	0.0	0.241	0.525	204.153	6UrKVLhzBYZY6fXmNyCLDi	173933	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:6yaxdh87KVj82QIYKTP1zt	0.423	0.301	7	-12.301	0	0.0391	0.918	0.00263	0.234	0.553	136.791	6yaxdh87KVj82QIYKTP1zt	168107	3	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:4so0Wek9Ig1p6CRCHuINwW	0.317	0.158	9	-16.485	1	0.0381	0.673	0.353	0.338	0.247	130.503	4so0Wek9Ig1p6CRCHuINwW	177480	3	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:5VEuraNSVxMTzDTtrmL3lQ	0.648	0.228	3	-12.335	1	0.0454	0.769	0.0	0.0983	0.503	125.526	5VEuraNSVxMTzDTtrmL3lQ	144827	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:5humEOJehpAwMJEJmb0JJ2	0.31	0.095	1	-17.828	1	0.0366	0.904	3.43e-05	0.128	0.188	72.76	5humEOJehpAwMJEJmb0JJ2	190973	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:1foCxQtxBweJtZmdxhEHVO	0.7	0.139	8	-12.346	1	0.0607	0.902	0.0	0.185	0.49	84.485	1foCxQtxBweJtZmdxhEHVO	206067	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:6yLbr7WqoRQ1SHJX4wosrx	0.746	0.305	0	-12.53	1	0.0416	0.664	0.0	0.116	0.695	127.083	6yLbr7WqoRQ1SHJX4wosrx	129067	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:3aPi2gQUEQYNuAwxkmlO05	0.542	0.426	0	-11.491	1	0.0878	0.77	0.0	0.303	0.724	110.771	3aPi2gQUEQYNuAwxkmlO05	192787	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:2FRnf9qhLbvw8fu4IBXx78	0.735	0.478	2	-12.472	1	0.0293	0.189	2.48e-06	0.355	0.947	107.682	2FRnf9qhLbvw8fu4IBXx78	262960	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:2FPfeYlrbSBR8PwCU0zaqq	0.262	0.137	8	-15.235	1	0.0344	0.913	6.74e-06	0.267	0.288	92.183	2FPfeYlrbSBR8PwCU0zaqq	206600	3	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:0bYg9bo50gSsH3LtXe2SQn	0.336	0.627	7	-7.463	1	0.0384	0.164	0.0	0.0708	0.35	150.273	0bYg9bo50gSsH3LtXe2SQn	241107	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:7inXu0Eaeg02VsM8kHNvzM	0.603	0.321	2	-11.489	1	0.0599	0.881	0.0	0.34	0.844	143.104	7inXu0Eaeg02VsM8kHNvzM	155600	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:5xlS0QkVrSH7ssEbBgBzbM	0.602	0.553	11	-9.336	1	0.0328	0.108	0.0	0.0512	0.971	130.594	5xlS0QkVrSH7ssEbBgBzbM	118840	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:51IkamzSxSfIGMoxmuoTe8	0.636	0.409	8	-11.562	1	0.0398	0.826	5.67e-05	0.289	0.481	110.559	51IkamzSxSfIGMoxmuoTe8	135040	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:6a1hzBiTkgqTsDA0Xgfh9z	0.682	0.577	0	-11.309	1	0.0352	0.271	0.000786	0.0796	0.943	147.331	6a1hzBiTkgqTsDA0Xgfh9z	143773	4	Christmas_52	176477.4	8	0.16816365652735218
spotify:track:3ilP10l2Xx0Qfk1YAaTR4C	0.75	0.784	6	-7.3	0	0.394	0.478	0.0	0.758	0.891	160.109	3ilP10l2Xx0Qfk1YAaTR4C	255060	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:0pSBuHjILhNEo55xK1zrRt	0.804	0.886	1	-2.512	1	0.04	0.0837	0.0	0.266	0.789	144.946	0pSBuHjILhNEo55xK1zrRt	238587	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:5YYjsDIxJKpVgNLkPpBmRA	0.911	0.632	8	-7.567	1	0.427	0.0222	4.67e-06	0.254	0.382	144.018	5YYjsDIxJKpVgNLkPpBmRA	235677	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:2n5gVJ9fzeX2SSWlLQuyS9	0.874	0.706	1	-5.132	1	0.207	0.182	0.0	0.334	0.895	89.961	2n5gVJ9fzeX2SSWlLQuyS9	216248	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:6kex4EBAj0WHXDKZMEJaaF	0.696	0.817	1	-3.862	1	0.109	0.075	0.0	0.187	0.782	98.064	6kex4EBAj0WHXDKZMEJaaF	216409	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:61Qo4mqwXcZOHMAxzcFODf	0.567	0.547	5	-6.335	0	0.21	0.0548	0.0	0.102	0.481	173.832	61Qo4mqwXcZOHMAxzcFODf	224907	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:5I6YA7oHtraxwWQzzCugDt	0.664	0.909	6	-3.552	0	0.22	0.444	0.0	0.525	0.557	93.977	5I6YA7oHtraxwWQzzCugDt	209693	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:4Km5HrUvYTaSUfiSGPJeQR	0.926	0.666	11	-5.314	1	0.244	0.0611	0.0	0.123	0.168	127.079	4Km5HrUvYTaSUfiSGPJeQR	343150	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:10I3CmmwT0BkOVhduDy53o	0.762	0.666	0	-6.055	1	0.0916	0.00427	0.0	0.127	0.278	118.97	10I3CmmwT0BkOVhduDy53o	232093	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:0SGkqnVQo9KPytSri1H6cF	0.78	0.575	1	-5.628	0	0.139	0.106	0.0	0.129	0.273	81.502	0SGkqnVQo9KPytSri1H6cF	222360	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:6gBFPUFcJLzWGx4lenP6h2	0.841	0.728	7	-3.37	1	0.0484	0.0847	0.0	0.149	0.43	130.049	6gBFPUFcJLzWGx4lenP6h2	243837	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:5hTpBe8h35rJ67eAWHQsJx	0.94	0.335	5	-10.179	0	0.505	0.17	0.0	0.262	0.707	120.04	5hTpBe8h35rJ67eAWHQsJx	209640	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:37qcaCXw7TlBsDD5BgDoCf	0.446	0.87	1	-4.683	1	0.318	0.0935	0.0	0.437	0.438	161.79	37qcaCXw7TlBsDD5BgDoCf	289520	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:2cY7WSxFIsZQaoDNJe7Fz3	0.693	0.891	1	-3.261	1	0.296	0.0281	0.0	0.143	0.532	91.1	2cY7WSxFIsZQaoDNJe7Fz3	268053	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:2KpCpk6HjXXLb7nnXoXA5O	0.757	0.882	1	-6.125	1	0.248	0.0763	0.0	0.251	0.684	140.047	2KpCpk6HjXXLb7nnXoXA5O	219320	4	NB_53	240226.40952380953	1	-0.2864473107883886
spotify:track:4Kz4RdRCceaA9VgTqBhBfa	0.766	0.442	1	-8.558	1	0.356	0.000107	6.12e-05	0.111	0.39	201.8	4Kz4RdRCceaA9VgTqBhBfa	181573	4	NB_53	240226.40952380953	1	-0.2864473107883886
